onset	duration	begsample	endsample	offset	type
7.225	0.105	1446	1466	0	stimulation
7.605	0.105	1522	1542	0	stimulation
7.83	0.105	1567	1587	0	stimulation
8.21	0.105	1643	1663	0	stimulation
20.915	0.105	4184	4204	0	stimulation
21.295	0.105	4260	4280	0	stimulation
21.675	0.105	4336	4356	0	stimulation
22.055	0.105	4412	4432	0	stimulation
33.485	0.105	6698	6718	0	stimulation
33.865	0.105	6774	6794	0	stimulation
34.245	0.105	6850	6870	0	stimulation
34.625	0.105	6926	6946	0	stimulation
42.695	0.105	8540	8560	0	stimulation
43.075	0.105	8616	8636	0	stimulation
43.455	0.105	8692	8712	0	stimulation
43.835	0.105	8768	8788	0	stimulation
63.265	0.105	12654	12674	0	stimulation
67.17	0.105	13435	13455	0	stimulation
67.55	0.105	13511	13531	0	stimulation
67.93	0.105	13587	13607	0	stimulation
68.31	0.105	13663	13683	0	stimulation
69.99	0.105	13999	14019	0	stimulation
70.37	0.105	14075	14095	0	stimulation
70.75	0.105	14151	14171	0	stimulation
74.32	0.105	14865	14885	0	stimulation
74.7	0.105	14941	14961	0	stimulation
75.08	0.105	15017	15037	0	stimulation
75.46	0.105	15093	15113	0	stimulation
88.485	0.105	17698	17718	0	stimulation
88.865	0.105	17774	17794	0	stimulation
89.245	0.105	17850	17870	0	stimulation
89.505	0.105	17902	17922	0	stimulation
