onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
38.72	0.105	7745	7765	0	stimulation
39.725	0.105	7946	7966	0	stimulation
40.73	0.105	8147	8167	0	stimulation
41.735	0.105	8348	8368	0	stimulation
46.585	0.105	9318	9338	0	stimulation
47.59	0.105	9519	9539	0	stimulation
48.595	0.105	9720	9740	0	stimulation
61.765	0.105	12354	12374	0	stimulation
62.77	0.105	12555	12575	0	stimulation
63.775	0.105	12756	12776	0	stimulation
64.78	0.105	12957	12977	0	stimulation
65.785	0.105	13158	13178	0	stimulation
87.92	0.105	17585	17605	0	stimulation
88.925	0.105	17786	17806	0	stimulation
89.93	0.105	17987	18007	0	stimulation
90.935	0.105	18188	18208	0	stimulation
91.94	0.105	18389	18409	0	stimulation
