onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.7	0.105	6341	6361	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.395	0.105	6680	6700	0	stimulation
56.14	0.105	11229	11249	0	stimulation
58.11	0.105	11623	11643	0	stimulation
62	0.105	12401	12421	0	stimulation
63.005	0.105	12602	12622	0	stimulation
63.695	0.105	12740	12760	0	stimulation
64.695	0.105	12940	12960	0	stimulation
65.3899	0.105	13078.98	13098.98	0	stimulation
80.155	0.105	16032	16052	0	stimulation
81.16	0.105	16233	16253	0	stimulation
82.165	0.105	16434	16454	0	stimulation
93.735	0.105	18748	18768	0	stimulation
