onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.995	0.105	6400	6420	0	stimulation
32.69	0.105	6539	6559	0	stimulation
33.685	0.105	6738	6758	0	stimulation
48.78	0.105	9757	9777	0	stimulation
49.785	0.105	9958	9978	0	stimulation
50.79	0.105	10159	10179	0	stimulation
51.795	0.105	10360	10380	0	stimulation
52.8	0.105	10561	10581	0	stimulation
58.93	0.105	11787	11807	0	stimulation
60.255	0.105	12052	12072	0	stimulation
61.26	0.105	12253	12273	0	stimulation
