onset	duration	begsample	endsample	offset	type
4.685	0.105	938	958	0	stimulation
5.335	0.105	1068	1088	0	stimulation
5.7	0.105	1141	1161	0	stimulation
6.315	0.105	1264	1284	0	stimulation
6.685	0.105	1338	1358	0	stimulation
53.705	0.105	10742	10762	0	stimulation
54.355	0.105	10872	10892	0	stimulation
55.005	0.105	11002	11022	0	stimulation
55.655	0.105	11132	11152	0	stimulation
58.87	0.105	11775	11795	0	stimulation
59.52	0.105	11905	11925	0	stimulation
60.17	0.105	12035	12055	0	stimulation
60.82	0.105	12165	12185	0	stimulation
61.47	0.105	12295	12315	0	stimulation
63.725	0.105	12746	12766	0	stimulation
64.3749	0.105	12875.98	12895.98	0	stimulation
65.025	0.105	13006	13026	0	stimulation
65.675	0.105	13136	13156	0	stimulation
66.325	0.105	13266	13286	0	stimulation
