onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
48.46	0.105	9693	9713	0	stimulation
49.465	0.105	9894	9914	0	stimulation
68.395	0.105	13680	13700	0	stimulation
69.405	0.105	13882	13902	0	stimulation
70.41	0.105	14083	14103	0	stimulation
71.415	0.105	14284	14304	0	stimulation
86.82	0.105	17365	17385	0	stimulation
87.825	0.105	17566	17586	0	stimulation
88.83	0.105	17767	17787	0	stimulation
89.53	0.105	17907	17927	0	stimulation
90.535	0.105	18108	18128	0	stimulation
