filename	acq_time
ieeg/sub-02_ses-05_task-seizure_run-01_ieeg.edf	2024-07-14T05:50:50.000
ieeg/sub-02_ses-05_task-seizure_run-02_ieeg.edf	2024-07-14T05:57:30.000
ieeg/sub-02_ses-05_task-seizure_run-03_ieeg.edf	2024-07-14T06:13:10.000
ieeg/sub-02_ses-05_task-seizure_run-04_ieeg.edf	2024-07-14T06:44:07.000
ieeg/sub-02_ses-05_task-seizure_run-05_ieeg.edf	2024-07-14T07:31:51.000
ieeg/sub-02_ses-05_task-seizure_run-06_ieeg.edf	2024-07-14T07:59:00.000
ieeg/sub-02_ses-05_task-seizure_run-07_ieeg.edf	2024-07-14T08:05:21.000
ieeg/sub-02_ses-05_task-seizure_run-08_ieeg.edf	2024-07-14T10:05:27.000
ieeg/sub-02_ses-05_task-seizure_run-09_ieeg.edf	2024-07-14T10:12:15.000
ieeg/sub-02_ses-05_task-seizure_run-10_ieeg.edf	2024-07-14T10:34:17.000
ieeg/sub-02_ses-05_task-seizure_run-11_ieeg.edf	2024-07-14T10:44:05.000
