onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
56.78	0.105	11357	11377	0	stimulation
57.785	0.105	11558	11578	0	stimulation
58.79	0.105	11759	11779	0	stimulation
59.485	0.105	11898	11918	0	stimulation
60.49	0.105	12099	12119	0	stimulation
93.175	0.105	18636	18656	0	stimulation
94.18	0.105	18837	18857	0	stimulation
94.87	0.105	18975	18995	0	stimulation
95.87	0.105	19175	19195	0	stimulation
96.565	0.105	19314	19334	0	stimulation
