onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
51.34	0.105	10269	10289	0	stimulation
52.345	0.105	10470	10490	0	stimulation
53.35	0.105	10671	10691	0	stimulation
54.675	0.105	10936	10956	0	stimulation
55.375	0.105	11076	11096	0	stimulation
78.455	0.105	15692	15712	0	stimulation
86.505	0.105	17302	17322	0	stimulation
87.51	0.105	17503	17523	0	stimulation
