onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
54.22	0.105	10845	10865	0	stimulation
55.225	0.105	11046	11066	0	stimulation
56.23	0.105	11247	11267	0	stimulation
57.235	0.105	11448	11468	0	stimulation
58.255	0.105	11652	11672	0	stimulation
61.49	0.105	12299	12319	0	stimulation
62.495	0.105	12500	12520	0	stimulation
63.5	0.105	12701	12721	0	stimulation
64.505	0.105	12902	12922	0	stimulation
69.355	0.105	13872	13892	0	stimulation
70.36	0.105	14073	14093	0	stimulation
71.365	0.105	14274	14294	0	stimulation
72.37	0.105	14475	14495	0	stimulation
73.375	0.105	14676	14696	0	stimulation
89.11	0.105	17823	17843	0	stimulation
90.115	0.105	18024	18044	0	stimulation
91.12	0.105	18225	18245	0	stimulation
92.125	0.105	18426	18446	0	stimulation
93.13	0.105	18627	18647	0	stimulation
97.02	0.105	19405	19425	0	stimulation
98.025	0.105	19606	19626	0	stimulation
99.03	0.105	19807	19827	0	stimulation
