onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
59.98	0.105	11997	12017	0	stimulation
60.985	0.105	12198	12218	0	stimulation
61.99	0.105	12399	12419	0	stimulation
63.005	0.105	12602	12622	0	stimulation
64.01	0.105	12803	12823	0	stimulation
68.85	0.105	13771	13791	0	stimulation
69.855	0.105	13972	13992	0	stimulation
70.86	0.105	14173	14193	0	stimulation
77.63	0.105	15527	15547	0	stimulation
78.635	0.105	15728	15748	0	stimulation
79.64	0.105	15929	15949	0	stimulation
84.49	0.105	16899	16919	0	stimulation
85.495	0.105	17100	17120	0	stimulation
86.5	0.105	17301	17321	0	stimulation
100.63	0.105	20127	20147	0	stimulation
