onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.68	0.105	6337	6357	0	stimulation
32.68	0.105	6537	6557	0	stimulation
33.375	0.105	6676	6696	0	stimulation
50.7	0.105	10141	10161	0	stimulation
51.705	0.105	10342	10362	0	stimulation
52.395	0.105	10480	10500	0	stimulation
53.395	0.105	10680	10700	0	stimulation
54.09	0.105	10819	10839	0	stimulation
75.255	0.105	15052	15072	0	stimulation
76.26	0.105	15253	15273	0	stimulation
76.95	0.105	15391	15411	0	stimulation
77.95	0.105	15591	15611	0	stimulation
78.645	0.105	15730	15750	0	stimulation
