onset	duration	begsample	endsample	offset	type
12.785	0.105	2558	2578	0	stimulation
13.53	0.105	2707	2727	0	stimulation
13.96	0.105	2793	2813	0	stimulation
14.705	0.105	2942	2962	0	stimulation
15.45	0.105	3091	3111	0	stimulation
31.56	0.105	6313	6333	0	stimulation
32.305	0.105	6462	6482	0	stimulation
33.05	0.105	6611	6631	0	stimulation
33.485	0.105	6698	6718	0	stimulation
34.22	0.105	6845	6865	0	stimulation
49.055	0.105	9812	9832	0	stimulation
49.8	0.105	9961	9981	0	stimulation
50.545	0.105	10110	10130	0	stimulation
50.98	0.105	10197	10217	0	stimulation
51.715	0.105	10344	10364	0	stimulation
75.19	0.105	15039	15059	0	stimulation
75.935	0.105	15188	15208	0	stimulation
76.365	0.105	15274	15294	0	stimulation
77.105	0.105	15422	15442	0	stimulation
77.54	0.105	15509	15529	0	stimulation
93.005	0.105	18602	18622	0	stimulation
93.75	0.105	18751	18771	0	stimulation
94.495	0.105	18900	18920	0	stimulation
94.93	0.105	18987	19007	0	stimulation
95.665	0.105	19134	19154	0	stimulation
