onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.995	0.105	6400	6420	0	stimulation
32.6849	0.105	6537.98	6557.98	0	stimulation
33.685	0.105	6738	6758	0	stimulation
54.54	0.105	10909	10929	0	stimulation
55.545	0.105	11110	11130	0	stimulation
56.235	0.105	11248	11268	0	stimulation
57.24	0.105	11449	11469	0	stimulation
58.245	0.105	11650	11670	0	stimulation
73.015	0.105	14604	14624	0	stimulation
74.34	0.105	14869	14889	0	stimulation
75.345	0.105	15070	15090	0	stimulation
