onset	duration	begsample	endsample	offset	type
17.385	0.105	3478	3498	0	stimulation
18.355	0.105	3672	3692	0	stimulation
19.325	0.105	3866	3886	0	stimulation
20.295	0.105	4060	4080	0	stimulation
25.11	0.105	5023	5043	0	stimulation
63.82	0.105	12765	12785	0	stimulation
64.79	0.105	12959	12979	0	stimulation
65.76	0.105	13153	13173	0	stimulation
66.73	0.105	13347	13367	0	stimulation
79.865	0.105	15974	15994	0	stimulation
80.835	0.105	16168	16188	0	stimulation
81.805	0.105	16362	16382	0	stimulation
82.775	0.105	16556	16576	0	stimulation
