onset	duration	begsample	endsample	offset	type
29.985	0.105	5998	6018	0	stimulation
30.99	0.105	6199	6219	0	stimulation
31.995	0.105	6400	6420	0	stimulation
33	0.105	6601	6621	0	stimulation
34.005	0.105	6802	6822	0	stimulation
55.79	0.105	11159	11179	0	stimulation
56.795	0.105	11360	11380	0	stimulation
57.8	0.105	11561	11581	0	stimulation
58.805	0.105	11762	11782	0	stimulation
77.43	0.105	15487	15507	0	stimulation
78.435	0.105	15688	15708	0	stimulation
79.44	0.105	15889	15909	0	stimulation
80.445	0.105	16090	16110	0	stimulation
81.45	0.105	16291	16311	0	stimulation
